Shop,Date,KPI,Value,MoM_%,YoY_%
Union Market,2025-06-01,revenue_per_appointment,,0.0,8.47457627118644
Union Market,2025-07-01,revenue_per_appointment,,0.0,12.280701754385959
Union Market,2025-08-01,revenue_per_appointment,,0.0,23.076923076923084
Union Market,2025-09-01,revenue_per_appointment,,0.0,10.344827586206895
Union Market,2025-10-01,revenue_per_appointment,,0.0,12.280701754385959
Union Market,2025-11-01,revenue_per_appointment,,0.0,4.918032786885251
Union Market,2025-12-01,revenue_per_appointment,,0.0,4.918032786885251
Union Market,2021-01-01,total_appointments,,,
Union Market,2021-02-01,total_appointments,,,
Union Market,2021-03-01,total_appointments,,,
Union Market,2021-04-01,total_appointments,,,
Union Market,2021-05-01,total_appointments,,,
Union Market,2021-06-01,total_appointments,,,
Union Market,2021-07-01,total_appointments,440.0,,
Union Market,2021-08-01,total_appointments,677.0,53.86363636363636,
Union Market,2021-09-01,total_appointments,747.0,10.33973412112259,
Union Market,2021-10-01,total_appointments,883.0,18.206157965194116,
Union Market,2021-11-01,total_appointments,903.0,2.2650056625141524,
Union Market,2021-12-01,total_appointments,969.0,7.3089700996677776,
Union Market,2022-01-01,total_appointments,847.0,-12.590299277605776,
Union Market,2022-02-01,total_appointments,1069.0,26.21015348288076,
Union Market,2022-03-01,total_appointments,1278.0,19.550982226379787,
Union Market,2022-04-01,total_appointments,1286.0,0.6259780907668322,
Union Market,2022-05-01,total_appointments,1313.0,2.0995334370139895,
Union Market,2022-06-01,total_appointments,1299.0,-1.0662604722010638,
Union Market,2022-07-01,total_appointments,1074.0,-17.321016166281755,144.0909090909091
Union Market,2022-08-01,total_appointments,1179.0,9.77653631284916,74.15066469719349
Union Market,2022-09-01,total_appointments,1182.0,0.2544529262086481,58.23293172690762
Union Market,2022-10-01,total_appointments,1181.0,-0.08460236886632666,33.748584371460936
Union Market,2022-11-01,total_appointments,1166.0,-1.2701100762066098,29.125138427464
Union Market,2022-12-01,total_appointments,1365.0,17.066895368782163,40.86687306501548
Union Market,2023-01-01,total_appointments,1200.0,-12.08791208791209,41.67650531286895
Union Market,2023-02-01,total_appointments,1273.0,6.0833333333333295,19.083255378858755
Union Market,2023-03-01,total_appointments,1571.0,23.40926944226238,22.926447574334908
Union Market,2023-04-01,total_appointments,1521.0,-3.1826861871419476,18.2737169517885
Union Market,2023-05-01,total_appointments,1657.0,8.941485864562782,26.199543031226202
Union Market,2023-06-01,total_appointments,1823.0,10.018105009052514,40.3387220939184
Union Market,2023-07-01,total_appointments,1707.0,-6.36313768513439,58.938547486033514
Union Market,2023-08-01,total_appointments,1906.0,11.657879320445218,61.66242578456318
Union Market,2023-09-01,total_appointments,1806.0,-5.2465897166841575,52.79187817258884
Union Market,2023-10-01,total_appointments,1828.0,1.2181616832779518,54.784081287044884
Union Market,2023-11-01,total_appointments,1769.0,-3.2275711159737375,51.71526586620927
Union Market,2023-12-01,total_appointments,1789.0,1.1305822498586693,31.062271062271062
Union Market,2024-01-01,total_appointments,1639.0,-8.384572386808276,36.58333333333332
Union Market,2024-02-01,total_appointments,1783.0,8.785845027455764,40.062843676355065
Union Market,2024-03-01,total_appointments,1902.0,6.674144699943918,21.06938255887969
Union Market,2024-04-01,total_appointments,1815.0,-4.57413249211357,19.329388560157803
Union Market,2024-05-01,total_appointments,1885.0,3.8567493112947604,13.759806879903437
Union Market,2024-06-01,total_appointments,1898.0,0.6896551724137945,4.11409764125068
Union Market,2024-07-01,total_appointments,1928.0,1.5806111696522684,12.94669009958993
Union Market,2024-08-01,total_appointments,2077.0,7.7282157676348495,8.971668415529898
Union Market,2024-09-01,total_appointments,1992.0,-4.092441020702942,10.299003322259125
Union Market,2024-10-01,total_appointments,2190.0,9.939759036144569,19.803063457330406
Union Market,2024-11-01,total_appointments,1954.0,-10.77625570776256,10.457885811192757
Union Market,2024-12-01,total_appointments,1869.0,-4.350051177072666,4.471771939631086
Union Market,2025-01-01,total_appointments,2060.0,10.219368646334948,25.686394142769984
Union Market,2025-02-01,total_appointments,1925.0,-6.553398058252425,7.96410544026922
Union Market,2025-03-01,total_appointments,2036.0,5.766233766233775,7.045215562565721
Union Market,2025-04-01,total_appointments,,0.0,12.176308539944912
Union Market,2025-05-01,total_appointments,,0.0,8.010610079575597
Union Market,2025-06-01,total_appointments,,0.0,7.2708113804004215
Union Market,2025-07-01,total_appointments,,0.0,5.601659751037347
Union Market,2025-08-01,total_appointments,,0.0,-1.9740009629273025
Union Market,2025-09-01,total_appointments,,0.0,2.208835341365467
Union Market,2025-10-01,total_appointments,,0.0,-7.031963470319635
Union Market,2025-11-01,total_appointments,,0.0,4.196519959058342
Union Market,2025-12-01,total_appointments,,0.0,8.935259497057245
Union Market,2021-01-01,total_clients,,,
Union Market,2021-02-01,total_clients,,,
Union Market,2021-03-01,total_clients,,,
Union Market,2021-04-01,total_clients,,,
Union Market,2021-05-01,total_clients,,,
Union Market,2021-06-01,total_clients,,,
Union Market,2021-07-01,total_clients,435.0,,
Union Market,2021-08-01,total_clients,627.0,44.13793103448276,
Union Market,2021-09-01,total_clients,672.0,7.177033492822971,
Union Market,2021-10-01,total_clients,777.0,15.625,
Union Market,2021-11-01,total_clients,797.0,2.5740025740025763,
Union Market,2021-12-01,total_clients,829.0,4.015056461731503,
Union Market,2022-01-01,total_clients,745.0,-10.13268998793727,
Union Market,2022-02-01,total_clients,941.0,26.308724832214757,
Union Market,2022-03-01,total_clients,1082.0,14.984059511158332,
Union Market,2022-04-01,total_clients,1089.0,0.6469500924214389,
Union Market,2022-05-01,total_clients,1119.0,2.754820936639124,
Union Market,2022-06-01,total_clients,1075.0,-3.932082216264521,
Union Market,2022-07-01,total_clients,914.0,-14.97674418604651,110.11494252873564
Union Market,2022-08-01,total_clients,1051.0,14.989059080962797,67.62360446570972
Union Market,2022-09-01,total_clients,985.0,-6.279733587059944,46.577380952380956
Union Market,2022-10-01,total_clients,1021.0,3.6548223350253872,31.4028314028314
Union Market,2022-11-01,total_clients,1024.0,0.2938295788442735,28.48180677540777
Union Market,2022-12-01,total_clients,1155.0,12.79296875,39.324487334137515
Union Market,2023-01-01,total_clients,1048.0,-9.264069264069263,40.671140939597315
Union Market,2023-02-01,total_clients,1113.0,6.202290076335881,18.278427205100954
Union Market,2023-03-01,total_clients,1339.0,20.30548068283917,23.752310536044362
Union Market,2023-04-01,total_clients,1325.0,-1.0455563853622118,21.671258034894404
Union Market,2023-05-01,total_clients,1424.0,7.471698113207537,27.25647899910635
Union Market,2023-06-01,total_clients,1468.0,3.08988764044944,36.558139534883715
Union Market,2023-07-01,total_clients,1471.0,0.2043596730245234,60.940919037199116
Union Market,2023-08-01,total_clients,1521.0,3.3990482664853827,44.71931493815413
Union Market,2023-09-01,total_clients,1526.0,0.3287310979618763,54.9238578680203
Union Market,2023-10-01,total_clients,1510.0,-1.0484927916120546,47.894221351616075
Union Market,2023-11-01,total_clients,1466.0,-2.9139072847682135,43.1640625
Union Market,2023-12-01,total_clients,1451.0,-1.023192360163716,25.627705627705623
Union Market,2024-01-01,total_clients,1358.0,-6.4093728463128885,29.580152671755734
Union Market,2024-02-01,total_clients,1458.0,7.3637702503681846,30.99730458221024
Union Market,2024-03-01,total_clients,1539.0,5.555555555555558,14.936519790888724
Union Market,2024-04-01,total_clients,1507.0,-2.079272254710851,13.735849056603765
Union Market,2024-05-01,total_clients,1533.0,1.725282017252816,7.654494382022481
Union Market,2024-06-01,total_clients,1523.0,-0.6523157208088715,3.7465940054495883
Union Market,2024-07-01,total_clients,1563.0,2.626395272488513,6.254248810333096
Union Market,2024-08-01,total_clients,1636.0,4.670505438259753,7.560815253122954
Union Market,2024-09-01,total_clients,1607.0,-1.7726161369193139,5.30799475753605
Union Market,2024-10-01,total_clients,1742.0,8.40074673304294,15.36423841059602
Union Market,2024-11-01,total_clients,1585.0,-9.01262916188289,8.11732605729878
Union Market,2024-12-01,total_clients,1482.0,-6.498422712933749,2.136457615437637
Union Market,2025-01-01,total_clients,1653.0,11.538461538461542,21.723122238586146
Union Market,2025-02-01,total_clients,1482.0,-10.344827586206895,1.6460905349794164
Union Market,2025-03-01,total_clients,1565.0,5.600539811066119,1.6894087069525776
Union Market,2025-04-01,total_clients,,0.0,3.8487060384870597
Union Market,2025-05-01,total_clients,,0.0,2.0874103065883887
Union Market,2025-06-01,total_clients,,0.0,2.757715036112929
Union Market,2025-07-01,total_clients,,0.0,0.1279590531030106
Union Market,2025-08-01,total_clients,,0.0,-4.339853300733498
Union Market,2025-09-01,total_clients,,0.0,-2.6135656502800253
Union Market,2025-10-01,total_clients,,0.0,-10.160734787600456
Union Market,2025-11-01,total_clients,,0.0,-1.2618296529968487
Union Market,2025-12-01,total_clients,,0.0,5.600539811066119
Uptown,2021-01-01,appointments_per_hour,1.132628153,,
Uptown,2021-02-01,appointments_per_hour,1.206153846,6.491600337255621,
Uptown,2021-03-01,appointments_per_hour,1.323094212,9.695310957869285,
Uptown,2021-04-01,appointments_per_hour,1.390932088,5.127214327198648,
Uptown,2021-05-01,appointments_per_hour,1.635070002,17.55210884170788,
Uptown,2021-06-01,appointments_per_hour,1.568451165,-4.074372162568729,
Uptown,2021-07-01,appointments_per_hour,1.398408044,-10.841467352922008,
Uptown,2021-08-01,appointments_per_hour,1.2845953,-8.138736364419819,
Uptown,2021-09-01,appointments_per_hour,1.34,4.313008151283126,
Uptown,2021-10-01,appointments_per_hour,1.48,10.447761194029837,
Uptown,2021-11-01,appointments_per_hour,1.54,4.054054054054057,
Uptown,2021-12-01,appointments_per_hour,1.48,-3.8961038961038974,
Uptown,2022-01-01,appointments_per_hour,1.49,0.6756756756756799,31.5524425252389
Uptown,2022-02-01,appointments_per_hour,1.49,0.0,23.533163281062897
Uptown,2022-03-01,appointments_per_hour,1.55,4.026845637583887,17.14963197193702
Uptown,2022-04-01,appointments_per_hour,1.59,2.580645161290329,14.31183547474535
Uptown,2022-05-01,appointments_per_hour,1.48,-6.918238993710702,-9.483997737731109
Uptown,2022-06-01,appointments_per_hour,1.59,7.432432432432434,1.3738926324811773
Uptown,2022-07-01,appointments_per_hour,1.6,0.6289308176100628,14.415817819766508
Uptown,2022-08-01,appointments_per_hour,1.58,-1.2499999999999956,22.995934984348754
Uptown,2022-09-01,appointments_per_hour,1.44,-8.860759493670889,7.462686567164178
Uptown,2022-10-01,appointments_per_hour,1.37,-4.861111111111105,-7.432432432432423
Uptown,2022-11-01,appointments_per_hour,1.27,-7.299270072992703,-17.532467532467532
Uptown,2022-12-01,appointments_per_hour,1.26,-0.7874015748031482,-14.864864864864868
Uptown,2023-01-01,appointments_per_hour,1.36,7.936507936507953,-8.724832214765089
Uptown,2023-02-01,appointments_per_hour,1.42,4.411764705882337,-4.697986577181212
Uptown,2023-03-01,appointments_per_hour,1.31,-7.746478873239426,-15.48387096774193
Uptown,2023-04-01,appointments_per_hour,1.4,6.870229007633566,-11.949685534591204
Uptown,2023-05-01,appointments_per_hour,1.46,4.285714285714293,-1.3513513513513487
Uptown,2023-06-01,appointments_per_hour,1.42,-2.73972602739726,-10.691823899371078
Uptown,2023-07-01,appointments_per_hour,1.41,-0.7042253521126751,-11.875000000000014
Uptown,2023-08-01,appointments_per_hour,1.4,-0.7092198581560294,-11.392405063291145
Uptown,2023-09-01,appointments_per_hour,1.38,-1.4285714285714346,-4.166666666666674
Uptown,2023-10-01,appointments_per_hour,1.47,6.521739130434789,7.299270072992692
Uptown,2023-11-01,appointments_per_hour,1.47,0.0,15.748031496062985
Uptown,2023-12-01,appointments_per_hour,1.43,-2.7210884353741527,13.492063492063489
Uptown,2024-01-01,appointments_per_hour,1.38,-3.4965034965035002,1.4705882352941124
Uptown,2024-02-01,appointments_per_hour,1.54,11.594202898550732,8.450704225352123
Uptown,2024-03-01,appointments_per_hour,1.5,-2.5974025974025983,14.50381679389312
Uptown,2024-04-01,appointments_per_hour,1.54,2.6666666666666616,10.000000000000009
Uptown,2024-05-01,appointments_per_hour,1.57,1.9480519480519431,7.534246575342474
Uptown,2024-06-01,appointments_per_hour,1.54,-1.9108280254777066,8.450704225352123
Uptown,2024-07-01,appointments_per_hour,1.29,-16.233766233766232,-8.51063829787233
Uptown,2024-08-01,appointments_per_hour,1.34,3.875968992248069,-4.2857142857142705
Uptown,2024-09-01,appointments_per_hour,1.32,-1.4925373134328401,-4.347826086956507
Uptown,2024-10-01,appointments_per_hour,1.4,6.060606060606055,-4.761904761904767
Uptown,2024-11-01,appointments_per_hour,1.33,-4.999999999999993,-9.523809523809511
Uptown,2024-12-01,appointments_per_hour,1.33,0.0,-6.99300699300699
Uptown,2025-01-01,appointments_per_hour,1.42,6.766917293233066,2.898550724637694
Uptown,2025-02-01,appointments_per_hour,1.35,-4.929577464788726,-12.337662337662337
Uptown,2025-03-01,appointments_per_hour,1.3,-3.703703703703709,-13.33333333333333
Uptown,2025-04-01,appointments_per_hour,,0.0,-15.584415584415579
Uptown,2025-05-01,appointments_per_hour,,0.0,-17.19745222929936
Uptown,2025-06-01,appointments_per_hour,,0.0,-15.584415584415579
Uptown,2025-07-01,appointments_per_hour,,0.0,0.7751937984496138
Uptown,2025-08-01,appointments_per_hour,,0.0,-2.985074626865669
Uptown,2025-09-01,appointments_per_hour,,0.0,-1.5151515151515138
Uptown,2025-10-01,appointments_per_hour,,0.0,-7.142857142857128
Uptown,2025-11-01,appointments_per_hour,,0.0,-2.2556390977443663
Uptown,2025-12-01,appointments_per_hour,,0.0,-2.2556390977443663
Uptown,2021-01-01,hours_scheduled,1229.0,,
Uptown,2021-02-01,hours_scheduled,975.0,-20.667209113100082,
Uptown,2021-03-01,hours_scheduled,1334.75,36.897435897435905,
Uptown,2021-04-01,hours_scheduled,1284.75,-3.7460198539052247,
Uptown,2021-05-01,hours_scheduled,1089.25,-15.216968281766885,
Uptown,2021-06-01,hours_scheduled,1223.5,12.324994262106959,
Uptown,2021-07-01,hours_scheduled,1193.5,-2.4519820187985264,
Uptown,2021-08-01,hours_scheduled,1340.5,12.316715542521983,
Uptown,2021-09-01,hours_scheduled,1284.5,-4.177545691906004,
Uptown,2021-10-01,hours_scheduled,1151.5,-10.354223433242504,
Uptown,2021-11-01,hours_scheduled,996.0,-13.504125054277027,
Uptown,2021-12-01,hours_scheduled,1193.0,19.779116465863456,
Uptown,2022-01-01,hours_scheduled,1063.25,-10.875943000838229,-13.48657445077298
Uptown,2022-02-01,hours_scheduled,1026.75,-3.432870914648478,5.307692307692302
Uptown,2022-03-01,hours_scheduled,1101.5,7.280253226199163,-17.475182618467876
Uptown,2022-04-01,hours_scheduled,1015.75,-7.7848388561053135,-20.93792566647208
Uptown,2022-05-01,hours_scheduled,1052.0,3.5687915333497466,-3.4197842552214808
Uptown,2022-06-01,hours_scheduled,1155.0,9.790874524714832,-5.598692276256645
Uptown,2022-07-01,hours_scheduled,968.5,-16.147186147186144,-18.852115626309175
Uptown,2022-08-01,hours_scheduled,1128.0,16.468766133195658,-15.85229392017904
Uptown,2022-09-01,hours_scheduled,1307.5,15.913120567375882,1.7905799922148802
Uptown,2022-10-01,hours_scheduled,1528.81,16.92619502868069,32.76682587928788
Uptown,2022-11-01,hours_scheduled,1658.3,8.469986460057166,66.49598393574297
Uptown,2022-12-01,hours_scheduled,1878.75,13.293734547428082,57.48113998323554
Uptown,2023-01-01,hours_scheduled,1627.75,-13.359946773120424,53.091935104632014
Uptown,2023-02-01,hours_scheduled,1627.65,-0.006143449546913704,58.524470416362306
Uptown,2023-03-01,hours_scheduled,2037.25,25.16511535035173,84.95233772128915
Uptown,2023-04-01,hours_scheduled,1772.5,-12.995459565590872,74.50159980310116
Uptown,2023-05-01,hours_scheduled,1833.25,3.4273624823695448,74.26330798479088
Uptown,2023-06-01,hours_scheduled,1941.0,5.877539888176742,68.05194805194805
Uptown,2023-07-01,hours_scheduled,1769.67,-8.826893353941268,82.7227671657202
Uptown,2023-08-01,hours_scheduled,1982.92,12.05026925924042,75.79078014184397
Uptown,2023-09-01,hours_scheduled,1806.67,-8.888406995743647,38.1774378585086
Uptown,2023-10-01,hours_scheduled,1707.0,-5.516779489336743,11.65547059477634
Uptown,2023-11-01,hours_scheduled,1726.5,1.1423550087873435,4.112645480311161
Uptown,2023-12-01,hours_scheduled,1736.5,0.579206487112649,-7.571523619427811
Uptown,2024-01-01,hours_scheduled,1717.75,-1.0797581341779439,5.529104592228529
Uptown,2024-02-01,hours_scheduled,1393.75,-18.8618832775433,-14.37041132921697
Uptown,2024-03-01,hours_scheduled,1503.25,7.856502242152463,-26.211805129463738
Uptown,2024-04-01,hours_scheduled,1415.0,-5.870613670380842,-20.169252468265164
Uptown,2024-05-01,hours_scheduled,1392.5,-1.590106007067138,-24.042001909177692
Uptown,2024-06-01,hours_scheduled,1234.0,-11.38240574506284,-36.42452344152499
Uptown,2024-07-01,hours_scheduled,1751.5,41.936790923824965,-1.0267450993688088
Uptown,2024-08-01,hours_scheduled,1803.58,2.9734513274336294,-9.044237790732868
Uptown,2024-09-01,hours_scheduled,1641.75,-8.972709832666137,-9.128396442072983
Uptown,2024-10-01,hours_scheduled,1703.67,3.7715851987208726,-0.19507908611599012
Uptown,2024-11-01,hours_scheduled,1657.83,-2.690661923964155,-3.977410947002613
Uptown,2024-12-01,hours_scheduled,1591.0,-4.031173280734446,-8.378923121220849
Uptown,2025-01-01,hours_scheduled,1448.75,-8.940917661847891,-15.66002037549119
Uptown,2025-02-01,hours_scheduled,1467.5,1.2942191544434767,5.291479820627809
Uptown,2025-03-01,hours_scheduled,1582.75,7.853492333901202,5.288541493430898
Uptown,2025-04-01,hours_scheduled,,0.0,11.85512367491166
Uptown,2025-05-01,hours_scheduled,,0.0,13.662477558348286
Uptown,2025-06-01,hours_scheduled,,0.0,28.26175040518639
Uptown,2025-07-01,hours_scheduled,,0.0,-9.63459891521553
Uptown,2025-08-01,hours_scheduled,,0.0,-12.24398141474179
Uptown,2025-09-01,hours_scheduled,,0.0,-3.5937262067915365
Uptown,2025-10-01,hours_scheduled,,0.0,-7.09761867028239
Uptown,2025-11-01,hours_scheduled,,0.0,-4.528811759951257
Uptown,2025-12-01,hours_scheduled,,0.0,-0.5185417976115603
Uptown,2021-01-01,membership_conversion,0.0131,,
Uptown,2021-02-01,membership_conversion,0.0173,32.061068702290065,
Uptown,2021-03-01,membership_conversion,0.008,-53.75722543352601,
Uptown,2021-04-01,membership_conversion,0.0154,92.5,
Uptown,2021-05-01,membership_conversion,0.009,-41.55844155844156,
Uptown,2021-06-01,membership_conversion,0.0295,227.77777777777777,
Uptown,2021-07-01,membership_conversion,0.0294,-0.3389830508474523,
Uptown,2021-08-01,membership_conversion,0.021,-28.57142857142857,
Uptown,2021-09-01,membership_conversion,0.0276,31.428571428571427,
Uptown,2021-10-01,membership_conversion,0.0221,-19.927536231884048,
Uptown,2021-11-01,membership_conversion,0.0182,-17.647058823529417,
Uptown,2021-12-01,membership_conversion,0.0249,36.813186813186796,
Uptown,2022-01-01,membership_conversion,0.04,60.64257028112452,205.34351145038164
Uptown,2022-02-01,membership_conversion,0.0779,94.74999999999997,350.2890173410405
Uptown,2022-03-01,membership_conversion,0.0611,-21.56611039794608,663.75
Uptown,2022-04-01,membership_conversion,0.0467,-23.567921440261873,203.24675324675323
Uptown,2022-05-01,membership_conversion,0.0425,-8.99357601713061,372.22222222222234
Uptown,2022-06-01,membership_conversion,0.0475,11.764705882352944,61.01694915254239
Uptown,2022-07-01,membership_conversion,0.0294,-38.10526315789474,0.0
Uptown,2022-08-01,membership_conversion,0.0315,7.14285714285714,50.0
Uptown,2022-09-01,membership_conversion,0.0437,38.73015873015875,58.33333333333335
Uptown,2022-10-01,membership_conversion,0.0283,-35.240274599542346,28.054298642533926
Uptown,2022-11-01,membership_conversion,0.0222,-21.5547703180212,21.978021978021967
Uptown,2022-12-01,membership_conversion,0.0214,-3.603603603603611,-14.05622489959839
Uptown,2023-01-01,membership_conversion,0.0314,46.728971962616825,-21.500000000000007
Uptown,2023-02-01,membership_conversion,0.0417,32.80254777070064,-46.46983311938382
Uptown,2023-03-01,membership_conversion,0.0726,74.10071942446041,18.821603927986907
Uptown,2023-04-01,membership_conversion,0.0437,-39.80716253443526,-6.423982869379008
Uptown,2023-05-01,membership_conversion,0.0217,-50.34324942791763,-48.94117647058823
Uptown,2023-06-01,membership_conversion,0.0369,70.04608294930877,-22.315789473684212
Uptown,2023-07-01,membership_conversion,0.0372,0.8130081300812941,26.530612244897945
Uptown,2023-08-01,membership_conversion,0.1462,293.01075268817203,364.1269841269841
Uptown,2023-09-01,membership_conversion,0.0225,-84.61012311901504,-48.51258581235699
Uptown,2023-10-01,membership_conversion,0.0202,-10.222222222222221,-28.621908127208485
Uptown,2023-11-01,membership_conversion,0.02,-0.9900990099009799,-9.909909909909908
Uptown,2023-12-01,membership_conversion,0.03,50.0,40.18691588785046
Uptown,2024-01-01,membership_conversion,0.02,-33.33333333333333,-36.30573248407642
Uptown,2024-02-01,membership_conversion,0.01,-50.0,-76.01918465227817
Uptown,2024-03-01,membership_conversion,0.02,100.0,-72.45179063360881
Uptown,2024-04-01,membership_conversion,0.02,0.0,-54.23340961098398
Uptown,2024-05-01,membership_conversion,0.02,0.0,-7.834101382488479
Uptown,2024-06-01,membership_conversion,0.02,0.0,-45.79945799457995
Uptown,2024-07-01,membership_conversion,0.02,0.0,-46.23655913978494
Uptown,2024-08-01,membership_conversion,0.09,350.0,-38.44049247606019
Uptown,2024-09-01,membership_conversion,0.03,-66.66666666666667,33.33333333333333
Uptown,2024-10-01,membership_conversion,0.04,33.33333333333335,98.01980198019804
Uptown,2024-11-01,membership_conversion,0.04,0.0,100.0
Uptown,2024-12-01,membership_conversion,0.03,-25.0,0.0
Uptown,2025-01-01,membership_conversion,0.03,0.0,50.0
Uptown,2025-02-01,membership_conversion,0.04,33.33333333333335,300.0
Uptown,2025-03-01,membership_conversion,0.03,-25.0,50.0
Uptown,2025-04-01,membership_conversion,,0.0,50.0
Uptown,2025-05-01,membership_conversion,,0.0,50.0
Uptown,2025-06-01,membership_conversion,,0.0,50.0
Uptown,2025-07-01,membership_conversion,,0.0,50.0
Uptown,2025-08-01,membership_conversion,,0.0,-66.66666666666667
Uptown,2025-09-01,membership_conversion,,0.0,0.0
Uptown,2025-10-01,membership_conversion,,0.0,-25.0
Uptown,2025-11-01,membership_conversion,,0.0,-25.0
Uptown,2025-12-01,membership_conversion,,0.0,0.0
Uptown,2021-01-01,net_revenue,69425.0,,
Uptown,2021-02-01,net_revenue,62708.0,-9.675189052934819,
Uptown,2021-03-01,net_revenue,90944.0,45.027747655801484,
Uptown,2021-04-01,net_revenue,92560.0,1.7769176636171613,
Uptown,2021-05-01,net_revenue,93960.0,1.5125324114088068,
Uptown,2021-06-01,net_revenue,101351.0,7.866113239676453,
Uptown,2021-07-01,net_revenue,86487.0,-14.665864174995802,
Uptown,2021-08-01,net_revenue,91814.0,6.159307179113616,
Uptown,2021-09-01,net_revenue,90351.0,-1.5934389090988321,
Uptown,2021-10-01,net_revenue,89688.0,-0.7338048278381026,
Uptown,2021-11-01,net_revenue,89311.0,-0.4203460886629151,
Uptown,2021-12-01,net_revenue,98049.0,9.783789230889806,
Uptown,2022-01-01,net_revenue,84510.0,-13.808401921488233,21.728483975513146
Uptown,2022-02-01,net_revenue,86734.0,2.6316412258904354,38.31409070612999
Uptown,2022-03-01,net_revenue,88854.0,2.444254848156424,-2.2981175228712125
Uptown,2022-04-01,net_revenue,87906.0,-1.0669187656154988,-5.028089887640452
Uptown,2022-05-01,net_revenue,80285.0,-8.669487862034442,-14.55406555981269
Uptown,2022-06-01,net_revenue,97916.0,21.96051566295074,-3.3892117492673957
Uptown,2022-07-01,net_revenue,87068.0,-11.07888394133747,0.6717772613225037
Uptown,2022-08-01,net_revenue,95416.0,9.587908301557402,3.9231489751018422
Uptown,2022-09-01,net_revenue,98949.0,3.7027332942064284,9.516220075040671
Uptown,2022-10-01,net_revenue,114155.0,15.367512556973795,27.280126661314785
Uptown,2022-11-01,net_revenue,127863.0,12.008234418115716,43.166015384443135
Uptown,2022-12-01,net_revenue,134392.0,5.1062465294885895,37.066160797152435
Uptown,2023-01-01,net_revenue,124492.0,-7.366509911304242,47.31037747012188
Uptown,2023-02-01,net_revenue,131242.0,5.422035150853066,51.31551640648419
Uptown,2023-03-01,net_revenue,145982.0,11.231160756465153,64.29423548742881
Uptown,2023-04-01,net_revenue,142341.0,-2.4941431135345415,61.92410074397652
Uptown,2023-05-01,net_revenue,148662.0,4.440744409551711,85.16783957152643
Uptown,2023-06-01,net_revenue,157284.0,5.799733623925407,60.63156174680338
Uptown,2023-07-01,net_revenue,139288.0,-11.441723252206204,59.976110626177245
Uptown,2023-08-01,net_revenue,149383.0,7.247573373154892,56.55969648696235
Uptown,2023-09-01,net_revenue,148118.0,-0.8468165721668419,49.69125509100647
Uptown,2023-10-01,net_revenue,144662.0,-2.3332748214261567,26.724190793219748
Uptown,2023-11-01,net_revenue,151038.0,4.407515449807131,18.124868022805664
Uptown,2023-12-01,net_revenue,149039.0,-1.3235079913664127,10.898714209179117
Uptown,2024-01-01,net_revenue,134361.0,-9.848428934708364,7.92741702278057
Uptown,2024-02-01,net_revenue,128928.0,-4.043584075736262,-1.763155087548196
Uptown,2024-03-01,net_revenue,130505.0,1.2231633159592858,-10.60199202641422
Uptown,2024-04-01,net_revenue,126770.0,-2.861959311903761,-10.939223414195487
Uptown,2024-05-01,net_revenue,126045.0,-0.5719018695274913,-15.213706259837757
Uptown,2024-06-01,net_revenue,112529.0,-10.72315442897378,-28.45489687444368
Uptown,2024-07-01,net_revenue,128974.0,14.61401061059815,-7.404801562230778
Uptown,2024-08-01,net_revenue,131725.0,2.1329880441019133,-11.820622159147964
Uptown,2024-09-01,net_revenue,128488.0,-2.4573922945530513,-13.252946974709356
Uptown,2024-10-01,net_revenue,136689.0,6.382697216860711,-5.511468111874573
Uptown,2024-11-01,net_revenue,130439.0,-4.572423530788871,-13.638289701929319
Uptown,2024-12-01,net_revenue,129648.0,-0.6064137259561897,-13.0106884775126
Uptown,2025-01-01,net_revenue,117663.0,-9.244261384672347,-12.42771339897738
Uptown,2025-02-01,net_revenue,119512.0,1.571437070276982,-7.303301067262346
Uptown,2025-03-01,net_revenue,125426.0,4.948457058705391,-3.8918049116892117
Uptown,2025-04-01,net_revenue,,0.0,-1.0601877415792327
Uptown,2025-05-01,net_revenue,,0.0,-0.49109445039470234
Uptown,2025-06-01,net_revenue,,0.0,11.461045597134966
Uptown,2025-07-01,net_revenue,,0.0,-2.750942050335725
Uptown,2025-08-01,net_revenue,,0.0,-4.781932055418481
Uptown,2025-09-01,net_revenue,,0.0,-2.3831019239150764
Uptown,2025-10-01,net_revenue,,0.0,-8.239872996364006
Uptown,2025-11-01,net_revenue,,0.0,-3.8431757373178277
Uptown,2025-12-01,net_revenue,,0.0,-3.2565099345921222
Uptown,2021-01-01,new_client_retention,0.35,,
Uptown,2021-02-01,new_client_retention,0.42,19.999999999999996,
Uptown,2021-03-01,new_client_retention,0.34,-19.047619047619037,
Uptown,2021-04-01,new_client_retention,0.36,5.88235294117645,
Uptown,2021-05-01,new_client_retention,0.35,-2.777777777777779,
Uptown,2021-06-01,new_client_retention,0.33,-5.714285714285705,
Uptown,2021-07-01,new_client_retention,0.33,0.0,
Uptown,2021-08-01,new_client_retention,0.43,30.303030303030297,
Uptown,2021-09-01,new_client_retention,0.39,-9.302325581395344,
Uptown,2021-10-01,new_client_retention,0.31,-20.512820512820518,
Uptown,2021-11-01,new_client_retention,0.43,38.709677419354826,
Uptown,2021-12-01,new_client_retention,0.41,-4.651162790697683,
Uptown,2022-01-01,new_client_retention,0.38,-7.317073170731703,8.571428571428585
